Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,0.0,713,713,-0.00011577018308822431,0.07477529216293685,0.09090909090909091,1.0,0.14714096383171144,0.1445774256706752,False,True,True,43.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
context__season_centered_2000,matchup_context,0.0,713,11,0.016285646507759606,0.0,0.0,1.0,0.0,0.10358284223170712,False,True,True,12.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
matchup__seed_diff,matchup_context,0.0,780,29,-0.49513162520483583,0.48866559097884016,1.0,1.0,0.10396810689969038,0.5993297169389196,True,True,True,1.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__massey__strength_mean,massey_consensus,0.0,780,780,0.47640299562727967,0.48161757297403796,1.0,1.0,0.052933760201461844,0.5938677436574812,True,True,True,6.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,780,570,0.4581930825144817,0.47276656538188455,1.0,1.0,0.046753242690356245,0.5858602998288763,True,True,True,2.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,780,780,0.45580910027872934,0.4476471956621365,1.0,1.0,0.11225723349001127,0.5706583666395455,True,True,True,5.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__compact__margin_trim02,compact_performance,0.0,780,772,0.43677362607295467,0.4233170073860592,1.0,1.0,0.11841491769858653,0.554545764573415,True,True,True,3.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,780,678,0.4141617693846098,0.3943199579425236,1.0,1.0,0.093716829307249,0.5366404959047355,True,True,True,4.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__adj__net_rtg_a10p0__z,within_season_normalization,0.0,780,780,0.4954145036294836,0.4916150245195436,1.0,1.0,0.08293417782604562,0.6016490354548254,False,True,True,25.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,780,780,0.4893951464622306,0.49029835430652835,1.0,1.0,0.07193613343617267,0.6001326969513774,False,True,True,26.0,selected,rich_M_2017,rich_M_2017_inner_2015,torch_mlp,Team1Win,True
