Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,StreamID
diff__coach__prior_final_appearances,prior_coach_history,0.0,1449,19,0.2167905957090082,0.2360961849949507,0.9090909090909092,1.0,0.1754082714439254,0.3994583144503466,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__points_for_mean,compact_performance,0.0,1449,1426,0.2332303133396567,0.2241335576318473,0.9090909090909092,1.0,0.1252355286687684,0.3993399009058059,False,False,False,,below_bounded_prescreen,M_fallback
diff__massey__rank_improvement_median,massey_consensus,0.0,1449,165,-0.1975640424222996,0.2060070825643992,1.0,1.0,0.0826418626826672,0.3990418144565109,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__half_delta_winpct,compact_performance,0.0,1449,865,-0.2097107358432154,0.1990038772729576,1.0,1.0,0.0682998425579022,0.398926229274211,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__opptrueshootingpct_mean,detailed_efficiency,0.0,1449,1449,-0.2412909310986863,0.2187531040307158,0.9090909090909092,1.0,0.1831734640203809,0.3962131016701848,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__orb_pct_ros,detailed_efficiency,0.0,1449,1449,0.2143940689500166,0.2266562442524794,0.9090909090909092,1.0,0.131441458262266,0.3961585795342486,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__opptrueshootingpct_mean,detailed_efficiency,0.0,1449,1449,-0.2412359130679925,0.2183002018968134,0.9090909090909092,1.0,0.1798311526974903,0.3961172971320746,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__opptrueshootingpct_median,detailed_efficiency,0.0,1449,1449,-0.2205535079488287,0.2269574022426507,0.9090909090909092,1.0,0.1700052097599604,0.3961156618893617,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__orb_pct_ros,detailed_efficiency,0.0,1449,1449,0.214607269636234,0.225132642580203,0.9090909090909092,1.0,0.1331563491814594,0.395405559245756,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__rest_days_std,compact_performance,0.0,1449,1446,-0.2175435246657647,0.1940907194389451,1.0,1.0,0.1587710571960005,0.3946722784693218,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__opptrueshootingpct_median,detailed_efficiency,0.0,1449,1449,-0.2208283826393943,0.2238496956633617,0.9090909090909092,1.0,0.1709513450395178,0.3946465897520451,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h20__efg,detailed_efficiency,0.0,1449,1449,0.1940647588913336,0.2013386756240901,1.0,1.0,0.1274420079274616,0.3942391309385582,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__orbpct_mean,detailed_efficiency,0.0,1449,1449,0.2093157268690023,0.2249532402244958,0.9090909090909092,1.0,0.1433140793785251,0.3937489974983429,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__orbpct_trim02,detailed_efficiency,0.0,1449,1449,0.2093157268690023,0.2249532402244958,0.9090909090909092,1.0,0.1433140793785251,0.3937489974983429,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__games,compact_performance,0.0,1449,20,0.2397213730932743,0.2403868158882929,0.8181818181818182,1.0,0.1347720817348912,0.3936425813465962,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__games,detailed_efficiency,0.0,1449,20,0.2397213730932743,0.2403868158882929,0.8181818181818182,1.0,0.1347720817348912,0.3936425813465962,False,False,False,,below_bounded_prescreen,M_fallback
diff__quality__CompactGames,detailed_efficiency,0.0,1449,20,0.2397213730932743,0.2403868158882929,0.8181818181818182,1.0,0.1347720817348912,0.3936425813465962,False,False,False,,below_bounded_prescreen,M_fallback
diff__quality__DetailedGames,detailed_efficiency,0.0,1449,20,0.2397213730932743,0.2403868158882929,0.8181818181818182,1.0,0.1347720817348912,0.3936425813465962,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__reboundshare_median,detailed_efficiency,0.0,1449,1422,0.2101639309893692,0.1987355196729022,1.0,1.0,0.2000868551072332,0.3936256400563649,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__reboundshare_median,detailed_efficiency,0.0,1449,1422,0.2093835181181641,0.198162111043083,1.0,1.0,0.1930624729754164,0.3934596883676593,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__orbpct_mean,detailed_efficiency,0.0,1449,1449,0.2095146697841505,0.2243393155323645,0.9090909090909092,1.0,0.1488615962456125,0.393276180412769,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__orbpct_trim02,detailed_efficiency,0.0,1449,1449,0.2095146697841505,0.2243393155323645,0.9090909090909092,1.0,0.1488615962456125,0.393276180412769,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__orbpct_median,detailed_efficiency,0.0,1449,1390,0.2013869885132255,0.1972702242432857,1.0,1.0,0.1570275896999319,0.3927137415216895,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__orbpct_median,detailed_efficiency,0.0,1449,1387,0.2016346032449732,0.1966414441147575,1.0,1.0,0.1554661249056479,0.3925288608927517,False,False,False,,below_bounded_prescreen,M_fallback
diff__context__d1_tenure,availability_and_context,0.0,1449,41,0.1909390757677921,0.1976026924257589,1.0,1.0,0.1088514855629892,0.3925018296107589,False,False,False,,below_bounded_prescreen,M_fallback
diff__coach__has_prior_tournament_history,prior_coach_history,0.0,1449,3,0.2043717363648058,0.2226899022208128,0.9090909090909092,1.0,0.1455333597564454,0.391486146130535,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__fg_pct_ros,detailed_efficiency,0.0,1449,1449,0.203567103917387,0.190202959692466,1.0,1.0,0.1203485431073089,0.3912682417899165,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__fg_pct_ros,detailed_efficiency,0.0,1449,1449,0.2032966284197788,0.1902161366032589,1.0,1.0,0.1199354870379241,0.3912315843403987,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__rebound_share_ros,detailed_efficiency,0.0,1449,1449,0.2205478185554501,0.2160563700974213,0.9090909090909092,1.0,0.1825761115588362,0.3903790787211532,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__rebound_share_ros,detailed_efficiency,0.0,1449,1449,0.2205082318709432,0.2156702769856327,0.9090909090909092,1.0,0.1797409744793563,0.3902984504400825,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__reboundshare_mean,detailed_efficiency,0.0,1449,1449,0.215849011430644,0.2105594077893303,0.9090909090909092,1.0,0.1863640033124098,0.3865552835756693,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__reboundshare_mean,detailed_efficiency,0.0,1449,1449,0.2159909468271722,0.210749443662786,0.9090909090909092,1.0,0.1897175356269663,0.3865435852895819,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h20__tovpct,detailed_efficiency,0.0,1449,1449,-0.2028990755604975,0.1829500572735404,1.0,1.0,0.1699739527962907,0.3856548660027572,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__fgpct_mean,detailed_efficiency,0.0,1449,1449,0.1952629263296517,0.1788997949317832,1.0,1.0,0.1143497797702325,0.38425575416897,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__fgpct_mean,detailed_efficiency,0.0,1449,1449,0.1949972217458463,0.1788258072132817,1.0,1.0,0.1154563602835573,0.3841175218351191,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__half_pointsagainstmean_first,compact_performance,0.0,1449,1254,-0.2286542580424626,0.2005321282734387,0.9090909090909092,1.0,0.2098616597207382,0.3836194374063083,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h20__orbpct,detailed_efficiency,0.0,1449,1449,0.190461069787914,0.2070824479175581,0.9090909090909092,1.0,0.1302520836825357,0.381545472461013,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h10__tovpct,detailed_efficiency,0.0,1449,1449,-0.1931440836671678,0.1756428052403896,1.0,1.0,0.1843344074405962,0.37942686862454,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h20__defrtg,detailed_efficiency,0.0,1449,1449,-0.1977208593087903,0.1968525619052693,0.9090909090909092,1.0,0.1029172911775907,0.3793256725699049,False,False,False,,below_bounded_prescreen,M_fallback
diff__geography__neutral_games_with_city,geography_and_schedule_dispersion,0.0,1449,18,0.1921201535889287,0.1817318581870233,1.0,1.0,0.2877546404143722,0.3779875401027606,False,False,False,,below_bounded_prescreen,M_fallback
diff__prior__program_years_since_appearance,prior_program_history,0.0545203588681849,1370,54,-0.187527684976811,0.2103029678446424,0.9090909090909092,1.0,0.137687122131006,0.3777869471201772,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__days_since_last_game,compact_performance,0.0,1449,17,-0.2138471540399317,0.1930613095263972,0.9090909090909092,1.0,0.1972010971643431,0.3772823040294273,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__last_game_day,compact_performance,0.0,1449,17,0.2138471540399317,0.1930613095263972,0.9090909090909092,1.0,0.1972010971643431,0.3772823040294273,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__blockpct_mean,detailed_efficiency,0.0,1449,1449,0.1942671852786596,0.1726975199246314,1.0,1.0,0.2159489806901268,0.3769956310975231,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__oppfg2pct_mean,detailed_efficiency,0.0,1449,1449,-0.2013985228364501,0.1930065053290764,0.9090909090909092,1.0,0.1391251258942962,0.3768403380007493,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__oppfg2pct_mean,detailed_efficiency,0.0,1449,1449,-0.2010450416151946,0.1922233595926818,0.9090909090909092,1.0,0.1363680886494329,0.3764969436683982,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__blockpct_mean,detailed_efficiency,0.0,1449,1449,0.1949761598242168,0.1704865825198774,1.0,1.0,0.2066128408304879,0.3764638011376494,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__fgpct_median,detailed_efficiency,0.0,1449,1424,0.1866139252538455,0.1678323616366889,1.0,1.0,0.1362079717687859,0.3761662782707052,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__fgpct_median,detailed_efficiency,0.0,1449,1426,0.1876023569315908,0.1671172083261978,1.0,1.0,0.1342894534695441,0.3761172003827432,False,False,False,,below_bounded_prescreen,M_fallback
diff__conference__tourney_last_day,conference_context,0.0131124913733609,1430,17,0.2110599080918666,0.1930613095263972,0.9090909090909092,1.0,0.1934780627222079,0.3757690319886695,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__pythag_residual_exp11p5,compact_performance,0.0,1449,1449,-0.167998195856408,0.1730547624287347,1.0,1.0,0.1139558258671479,0.3754676560195165,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__ewm_h10_points_for,compact_performance,0.0,1449,1449,0.1916375615890668,0.1954242406149385,0.9090909090909092,1.0,0.1574280548145569,0.3751213223067283,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__oppefg_mean,detailed_efficiency,0.0,1449,1449,-0.2200528574771203,0.2141300506730686,0.8181818181818182,1.0,0.1806621907776056,0.374876656246026,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__oppefg_mean,detailed_efficiency,0.0,1449,1449,-0.2200040623480663,0.213144779358535,0.8181818181818182,1.0,0.1863856364455282,0.3741640532599412,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__opp_efg_ros,detailed_efficiency,0.0,1449,1449,-0.2192908109296472,0.2126361500894216,0.8181818181818182,1.0,0.1794293880243584,0.3740412458355613,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__opp_efg_ros,detailed_efficiency,0.0,1449,1449,-0.2191723955235064,0.2122178530432689,0.8181818181818182,1.0,0.1761256649875382,0.3739465607855298,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__pythag_residual_exp13p91,compact_performance,0.0,1449,1449,-0.1683024422523621,0.1699711407703005,1.0,1.0,0.1301028945016694,0.3734085690851971,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__last20__off_rtg_mean,detailed_efficiency,0.0,1449,1449,0.1888854191668121,0.1945520668518067,0.9090909090909092,1.0,0.1842270817574269,0.3730252464898143,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__last20_margin_mean,compact_performance,0.0,1449,516,0.1807664345570485,0.1605698282597732,1.0,1.0,0.1184065464242973,0.3721058713102699,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__oppefg_median,detailed_efficiency,0.0,1449,1427,-0.2012281734483507,0.2140159877440732,0.8181818181818182,1.0,0.1856217434735377,0.3704820934459417,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h10__orbpct,detailed_efficiency,0.0,1449,1449,0.1773491529957019,0.1879257252362993,0.9090909090909092,1.0,0.135320614742426,0.3692628826373264,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__oppefg_median,detailed_efficiency,0.0,1449,1425,-0.2014650727692153,0.2112419968780629,0.8181818181818182,1.0,0.1845479650283842,0.3692456468186531,False,False,False,,below_bounded_prescreen,M_fallback
diff__geography__games_with_city,geography_and_schedule_dispersion,0.0,1449,20,0.2088409769256373,0.1994516796236596,0.8666666666666667,1.0,0.2933976759012855,0.368612580773612,False,False,False,,below_bounded_prescreen,M_fallback
diff__coach__prior_championships,prior_coach_history,0.0,1449,11,0.1950415767526217,0.2103908070905433,0.8181818181818182,1.0,0.1731904600709538,0.3678782067952902,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h5__offrtg,detailed_efficiency,0.0,1449,1449,0.1682718006138949,0.191642427606984,0.9090909090909092,1.0,0.1736901389323056,0.3675151012836624,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__neutral_games,compact_performance,0.0379572118702553,1394,17,0.1844603038006993,0.1588032694920841,1.0,1.0,0.1823321354014412,0.3664769738266761,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__neutral__games,detailed_efficiency,0.0379572118702553,1394,17,0.1844603038006993,0.1588032694920841,1.0,1.0,0.1823321354014412,0.3664769738266761,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__half_delta_pointsagainstmean,compact_performance,0.0,1449,1382,0.1927980425162511,0.2053970167055205,0.8181818181818182,1.0,0.144069094393393,0.3661524645055803,False,False,False,,below_bounded_prescreen,M_fallback
diff__coach__seasons_with_program_through_current,prior_coach_history,0.0,1449,66,0.1634298507178386,0.1894113220607091,0.9090909090909092,1.0,0.1749639493914002,0.3653279892259543,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__last20__net_rtg_mean,detailed_efficiency,0.0,1449,1449,0.179362294058415,0.1471941282734052,1.0,1.0,0.1242316998853692,0.365143618268671,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__efg_ros,detailed_efficiency,0.0,1449,1449,0.1815547901485402,0.1469186845125958,1.0,1.0,0.1429819884456946,0.364743742860897,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__efg_ros,detailed_efficiency,0.0,1449,1449,0.1812715243124844,0.1458583990654724,1.0,1.0,0.1407817418404333,0.364260497226556,False,False,False,,below_bounded_prescreen,M_fallback
diff__norm__detailed__all__efg_ros__z,within_season_normalization,0.0,1449,1449,0.1805058177929149,0.1458584003595088,1.0,1.0,0.1407817364178953,0.3640920426302896,False,False,False,,below_bounded_prescreen,M_fallback
diff__conference__team_count,conference_context,0.0,1449,18,0.1997098076521963,0.1913164124030175,0.8181818181818182,1.0,0.106383822898991,0.3624217736300628,False,False,False,,below_bounded_prescreen,M_fallback
interaction__rebounding_matchup_edge,matchup_interactions,0.0,1449,1449,0.2016422159685318,0.1944309427499319,0.8181818181818182,1.0,0.1562167238152436,0.3623485619895255,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__blockpct_median,detailed_efficiency,0.0,1449,1387,0.1979161083202888,0.1703832681394573,0.9090909090909092,1.0,0.2143660649318082,0.3622054153946761,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__foul_rate_ros,detailed_efficiency,0.0,1449,1449,-0.1686130724659343,0.1736022153584726,0.9090909090909092,1.0,0.0949081106057404,0.3620821603448882,False,False,False,,below_bounded_prescreen,M_fallback
diff__coach__years_since_tournament_appearance,prior_coach_history,0.2836438923395445,1038,35,-0.1669916316962479,0.1898905288015967,1.0,1.0,0.0810340584470844,0.361952739072894,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__blockpct_median,detailed_efficiency,0.0,1449,1385,0.1967790329679815,0.1708224266770566,0.9090909090909092,1.0,0.2221058084502802,0.3618564651744773,False,False,False,,below_bounded_prescreen,M_fallback
