Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,1485,1485,0.5286014457775857,0.5318851991647321,1.0,1.0,0.12629027622773048,0.626545602621031,False,True,True,29.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__norm__rating__colley__z,within_season_normalization,0.0,1485,1485,0.5286529367948051,0.5300161913370887,1.0,1.0,0.12948157173209507,0.6255321550673758,False,True,True,30.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__norm__schedule__rpi__z,within_season_normalization,0.0,1485,1485,0.5146871112052402,0.5306964941502839,1.0,1.0,0.10612596083803577,0.6237204432237676,False,True,True,31.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__compact__half_marginmean_first,compact_performance,0.0,1485,1311,0.5088398184409203,0.527516134250383,1.0,1.0,0.12873605289320367,0.6200030623814582,False,True,True,38.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__norm__rating__bt_c1p0__z,within_season_normalization,0.0,1485,1485,0.5190438330295584,0.5185147416626671,1.0,1.0,0.13685575036701275,0.6176024892499025,False,True,True,32.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__norm__rating__pagerank_margin__pct,within_season_normalization,0.0,1485,1049,0.4833900966038839,0.5134387560029133,1.0,1.0,0.10635050061088736,0.6085424041098173,False,True,True,33.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__norm__rating__colley__pct,within_season_normalization,0.0,1485,938,0.48193571548610353,0.4959876135050095,1.0,1.0,0.06945281757765376,0.6013217991862412,False,True,True,34.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__norm__schedule__rpi__pct,within_season_normalization,0.0,1485,948,0.4779439252845835,0.49093943270812307,1.0,1.0,0.06020082532791715,0.5983905582493908,False,True,True,35.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
matchup__team1_seed,matchup_context,0.0,1485,16,-0.4728065675146183,0.495839556277986,1.0,1.0,0.14818735183713416,0.5960929377931639,False,True,True,7.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__norm__schedule__quality_win_points_sum__pct,within_season_normalization,0.0,1485,950,0.47875026426457434,0.4834618308032896,1.0,1.0,0.09281579143281632,0.5936741052664727,False,True,True,36.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
diff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,0.0,1485,931,0.4784100138244458,0.48277303661650994,1.0,1.0,0.08725474959430124,0.5934910706335308,False,True,True,14.0,selected,rich_Pooled_2021,rich_Pooled_2021_inner_2018,elastic_logistic,Team1Win,True
