Gender,Season,block,model,games,brier,log_loss,roc_auc,average_precision,precision_at_05,recall_at_05,f1_at_05,ece_10_bins
M,2021,M,hist_calibrated,66,0.2303208744268383,0.6575619918557006,0.699908088235294,0.6842701843881565,0.6111111111111112,0.6875,0.6470588235294118,0.1075074682319285
M,2021,M,hist_raw,66,0.2303208744268383,0.6575619918557006,0.699908088235294,0.6842701843881565,0.6111111111111112,0.6875,0.6470588235294118,0.1075074682319285
M,2021,M,lightgbm_calibrated,66,0.23833579116123663,0.6795378669372851,0.6709558823529411,0.6436953765192112,0.5555555555555556,0.625,0.5882352941176471,0.16669106368117118
M,2021,M,lightgbm_raw,66,0.23833579116123663,0.6795378669372851,0.6709558823529411,0.6436953765192112,0.5555555555555556,0.625,0.5882352941176471,0.16669106368117118
M,2021,M,logistic_calibrated,66,0.22300065189135354,0.6315099914661819,0.7068014705882353,0.7211468140392177,0.631578947368421,0.75,0.6857142857142857,0.13358532831537778
M,2021,M,logistic_raw,66,0.22300065189135354,0.6315099914661819,0.7068014705882353,0.7211468140392177,0.631578947368421,0.75,0.6857142857142857,0.13358532831537778
M,2021,M,rank_logistic_calibrated,66,0.2109248994765976,0.6077149742956603,0.754595588235294,0.754316567370817,0.6341463414634146,0.8125,0.7123287671232876,0.0990885934403366
M,2021,M,rank_logistic_raw,66,0.2109248994765976,0.6077149742956603,0.754595588235294,0.754316567370817,0.6341463414634146,0.8125,0.7123287671232876,0.09908859344033662
M,2021,M,seed_calibrated,66,0.2338508848301657,0.6692695368214634,0.7288602941176471,0.7181021974044923,0.6136363636363636,0.84375,0.7105263157894737,0.18408165754026581
M,2021,M,seed_raw,66,0.2253033610756377,0.6417462264888406,0.7288602941176471,0.7181021974044923,0.6136363636363636,0.84375,0.7105263157894737,0.151127376974455
M,2021,M,xgboost_calibrated,66,0.23523449605707947,0.6737601416791199,0.6723345588235294,0.647976560194054,0.5675675675675675,0.65625,0.6086956521739131,0.16793410886417737
M,2021,M,xgboost_raw,66,0.23523449605707947,0.67376014167912,0.6723345588235294,0.647976560194054,0.5675675675675675,0.65625,0.6086956521739131,0.16793410886417737
M,2021,pooled_common,blend,66,0.21727462129290084,0.6221105189762861,0.734375,0.7324382810988167,0.6046511627906976,0.8125,0.6933333333333334,0.13907004946703
M,2021,pooled_common,hist_calibrated,66,0.21885590040594455,0.6289498362657243,0.7371323529411765,0.7305377724935276,0.5813953488372093,0.78125,0.6666666666666666,0.13150923649085683
M,2021,pooled_common,hist_raw,66,0.21885590040594455,0.6289498362657242,0.7371323529411765,0.7305377724935276,0.5813953488372093,0.78125,0.6666666666666666,0.13150923649085683
M,2021,pooled_common,lightgbm_calibrated,66,0.21698205577459323,0.6234738601057485,0.7398897058823529,0.7493759789808114,0.5909090909090909,0.8125,0.6842105263157895,0.12045949248158636
M,2021,pooled_common,lightgbm_raw,66,0.21698205577459323,0.6234738601057486,0.7398897058823529,0.7493759789808114,0.5909090909090909,0.8125,0.6842105263157895,0.12045949248158637
M,2021,pooled_common,logistic_calibrated,66,0.22047756591859202,0.626825351436861,0.7040441176470589,0.7058312219599834,0.65,0.8125,0.7222222222222222,0.16460611527094762
M,2021,pooled_common,logistic_raw,66,0.22047756591859202,0.626825351436861,0.7040441176470589,0.7058312219599834,0.65,0.8125,0.7222222222222222,0.16460611527094762
M,2021,pooled_common,seed_calibrated,66,0.23438623978142795,0.6712324282328942,0.7288602941176471,0.7181021974044923,0.6136363636363636,0.84375,0.7105263157894737,0.1856715949963099
M,2021,pooled_common,seed_raw,66,0.23438623978142795,0.6712324282328941,0.7288602941176471,0.7181021974044923,0.6136363636363636,0.84375,0.7105263157894737,0.18567159499630986
M,2021,pooled_common,xgboost_calibrated,66,0.21445762823478384,0.6193982580879931,0.7444852941176471,0.740402903690043,0.5909090909090909,0.8125,0.6842105263157895,0.135171063470118
M,2021,pooled_common,xgboost_raw,66,0.21445762823478384,0.6193982580879931,0.7444852941176471,0.740402903690043,0.5909090909090909,0.8125,0.6842105263157895,0.135171063470118
W,2016,W,blend,63,0.16311024278046132,0.4820755459655229,0.8586278586278586,0.8240961514751933,0.6666666666666666,0.8461538461538461,0.7457627118644068,0.14223792559611012
W,2016,W,hist_calibrated,63,0.15066656248898058,0.4456130442726048,0.8659043659043659,0.8308361869891778,0.6486486486486487,0.9230769230769231,0.7619047619047619,0.10726005236765199
W,2016,W,hist_raw,63,0.148130672572382,0.444962879134177,0.8659043659043659,0.8308361869891778,0.6486486486486487,0.9230769230769231,0.7619047619047619,0.12335627473523109
