Season,recipe,feature,coefficient
2025,free_throw_share,diff_adj_defense,0.21430820162517092
2025,free_throw_share,diff_two_posterior,9.7470488875544769e-05
2025,free_throw_share,diff_three_posterior,-0.11651063413431234
2025,free_throw_share,diff_free_posterior,0.091672110314668168
2025,free_throw_share,diff_opp_two_posterior,0.11237727144480525
2025,free_throw_share,diff_opp_three_posterior,0.018745487321090125
2025,free_throw_share,diff_opp_free_posterior,0.11355098394310308
2025,free_throw_share,diff_three_share,-0.047501298229570429
2025,free_throw_share,diff_opp_three_share,0.0054047062330323924
2025,free_throw_share,diff_rank_consensus_logit,0.43665660934527722
2025,free_throw_share,rate_three_point_share_offense,0.026074036935214776
2025,free_throw_share,rate_three_point_share_defense,0.062143428219537271
2025,free_throw_share,rate_free_throw_share_offense,-0.24368296104525225
2025,free_throw_share,rate_free_throw_share_defense,0.062934832579868552
2025,free_throw_share,adjusted_free_throw_share_offense,0.061367172752263027
2025,free_throw_share,adjusted_free_throw_share_defense,-0.11352193789455574
2025,both,diff_seed,-0.016593472019992107
2025,both,diff_strength,0.21973857278157297
2025,both,diff_schedule_strength,0.41615152835489727
2025,both,diff_win_rate,-0.045519116688682491
2025,both,diff_margin,0.1063552349842348
2025,both,diff_margin_sd,-0.088794610834788457
2025,both,diff_adj_offense,0.29677277332031432
2025,both,diff_adj_defense,0.21696006617913546
2025,both,diff_two_posterior,0.005585266537919748
2025,both,diff_three_posterior,-0.11942043920160564
2025,both,diff_free_posterior,0.090392389904392828
2025,both,diff_opp_two_posterior,0.12810273125844499
2025,both,diff_opp_three_posterior,0.0028697499424809934
2025,both,diff_opp_free_posterior,0.11602850660062382
2025,both,diff_three_share,-0.053983176894754105
2025,both,diff_opp_three_share,-0.034157691805983985
2025,both,diff_rank_consensus_logit,0.43312972974651753
2025,both,rate_three_point_share_offense,0.018822115020473661
2025,both,rate_three_point_share_defense,0.11227592709213462
2025,both,rate_free_throw_share_offense,-0.24619357181228657
2025,both,rate_free_throw_share_defense,0.061790396426886003
2025,both,adjusted_three_point_share_offense,0.014605923220659582
2025,both,adjusted_three_point_share_defense,-0.098509383593917893
2025,both,adjusted_free_throw_share_offense,0.066440102176725663
2025,both,adjusted_free_throw_share_defense,-0.12299159057641271
2025,duplicate_control,diff_seed,-0.017189206977048153
2025,duplicate_control,diff_strength,0.21978329338554556
2025,duplicate_control,diff_schedule_strength,0.42006718748958211
2025,duplicate_control,diff_win_rate,-0.04255937177241597
