Gender,Architecture,Model,ModelDisplay,ValidationSeason,Feature,Block,AttributionMethod,AttributionImportance
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__margin_q90,compact_performance,lightgbm_native_shap,0.033599319136484396
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.028507708096082978
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.025874712033503354
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__detailed__all__fourfactoredge_median,detailed_efficiency,lightgbm_native_shap,0.024524843030910532
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__blowout_win20_rate,compact_performance,lightgbm_native_shap,0.024207645301343478
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__elo_standard_z,dynamic_ratings,lightgbm_native_shap,0.024181400087438444
M,pooled_common,lgb_classifier,LightGBM classifier,2021,matchup__seed_diff,matchup_context,lightgbm_native_shap,0.021078658124660286
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__margin_median,compact_performance,lightgbm_native_shap,0.017426899904970195
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__rating__pagerank_margin__pct,within_season_normalization,lightgbm_native_shap,0.01727949182981409
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__half_winpct_first,compact_performance,lightgbm_native_shap,0.016499385904811766
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__conference__strength_max,conference_context,lightgbm_native_shap,0.015792639054736622
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__pagerank_binary,global_strength_ratings,lightgbm_native_shap,0.014966377403495702
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__rating__colley__pct,within_season_normalization,lightgbm_native_shap,0.014730231476982367
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,lightgbm_native_shap,0.012292498577594456
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__rating__pagerank_margin__z,within_season_normalization,lightgbm_native_shap,0.012149530970492596
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.012044269835605583
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__conference__team_count,conference_context,lightgbm_native_shap,0.010532387353842362
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__elo_standard_delta,dynamic_ratings,lightgbm_native_shap,0.01040013931080009
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__elo_mov_538_delta,dynamic_ratings,lightgbm_native_shap,0.010311378874046699
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,lightgbm_native_shap,0.010266784504326536
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__opponent_strength_median,schedule_and_accomplishment,lightgbm_native_shap,0.01025181008050811
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__ewm_h20_margin,compact_performance,lightgbm_native_shap,0.010234002257908758
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.009263722346724308
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__conference__tourney_win_pct,conference_context,lightgbm_native_shap,0.008593867630669716
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__owp,schedule_and_accomplishment,lightgbm_native_shap,0.007971043788125878
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__top_decile_games,schedule_and_accomplishment,lightgbm_native_shap,0.007498728806789156
M,pooled_common,lgb_classifier,LightGBM classifier,2021,matchup__team1_is_seed_favorite,matchup_context,lightgbm_native_shap,0.00708165146559397
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__conference__strength_mean,conference_context,lightgbm_native_shap,0.0067575931023892005
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__schedule__rpi__z,within_season_normalization,lightgbm_native_shap,0.006206639202155019
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__elo_standard_preseason,dynamic_ratings,lightgbm_native_shap,0.005613327270696607
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__pythag_exp8p0,compact_performance,lightgbm_native_shap,0.005487411042824855
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__detailed__clean__fourfactorcomposite_mean,detailed_efficiency,lightgbm_native_shap,0.005431069523204797
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__conference__strength_percentile,conference_context,lightgbm_native_shap,0.00478942456061749
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__schedule__rpi__pct,within_season_normalization,lightgbm_native_shap,0.004573348747631115
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__margin_q75,compact_performance,lightgbm_native_shap,0.0042554312276167116
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__rating__bt_c1p0__z,within_season_normalization,lightgbm_native_shap,0.003878613594648358
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__detailed__clean__offrtg_median,detailed_efficiency,lightgbm_native_shap,0.00386638198812278
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,lightgbm_native_shap,0.0037310428669683642
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__elo_season_reset_mov_z,dynamic_ratings,lightgbm_native_shap,0.003728942100256922
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__home_margin_mean,compact_performance,lightgbm_native_shap,0.003671847512222295
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__blowout_win10_rate,compact_performance,lightgbm_native_shap,0.003542300760351437
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__opponent_strength_std,schedule_and_accomplishment,lightgbm_native_shap,0.0033187583939855835
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__half_pointsformean_first,compact_performance,lightgbm_native_shap,0.003255582156844848
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__quality_wins,schedule_and_accomplishment,lightgbm_native_shap,0.0030142650326985517
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__elite_wins,schedule_and_accomplishment,lightgbm_native_shap,0.002948321798313165
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__margin_q10,compact_performance,lightgbm_native_shap,0.002907312756342183
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__detailed__home__off_rtg_mean,detailed_efficiency,lightgbm_native_shap,0.002825425675984638
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__away_margin_mean,compact_performance,lightgbm_native_shap,0.0026998918172479783
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__ewm_h10_margin,compact_performance,lightgbm_native_shap,0.0026604812716462837
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__margin_trim02,compact_performance,lightgbm_native_shap,0.002537723729240324
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__rating__elo_mov_538__pct,within_season_normalization,lightgbm_native_shap,0.0023985921096221835
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__conference__strength_std,conference_context,lightgbm_native_shap,0.002253882620232498
M,pooled_common,lgb_classifier,LightGBM classifier,2021,matchup__team2_seed,matchup_context,lightgbm_native_shap,0.0020864804713304173
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__conference__strength_median,conference_context,lightgbm_native_shap,0.0018080362528615451
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__detailed__clean__off_rtg_ros,detailed_efficiency,lightgbm_native_shap,0.0018007019395417246
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__conference__tourney_last_day,conference_context,lightgbm_native_shap,0.0016718282700596617
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__downside_tail_mean,compact_performance,lightgbm_native_shap,0.0013128002924027915
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__win_pct,compact_performance,lightgbm_native_shap,0.0012390375562855362
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__elo_season_reset_mov_percentile,dynamic_ratings,lightgbm_native_shap,0.0009828996530701747
M,pooled_common,lgb_classifier,LightGBM classifier,2021,matchup__team1_seed,matchup_context,lightgbm_native_shap,0.0009005987426126315
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__away_games,compact_performance,lightgbm_native_shap,0.000871209961543383
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__bad_loss_penalty_sum,schedule_and_accomplishment,lightgbm_native_shap,0.0006712419762527036
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__margin_slope,compact_performance,lightgbm_native_shap,0.0006440284734629812
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__schedule__quality_win_points_sum__pct,within_season_normalization,lightgbm_native_shap,0.0005862942605997946
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__ewm_h20_win,compact_performance,lightgbm_native_shap,0.0003834091911424832
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__adj__net_rtg_a50p0_z,opponent_adjusted_efficiency,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,context__women,matchup_context,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,matchup__equal_seed,matchup_context,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,matchup__seed_gap_abs,matchup_context,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,context__season_centered_2000,matchup_context,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__adj__net_rtg_a10p0__pct,within_season_normalization,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__margin_q25,compact_performance,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__wins,compact_performance,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__pythag_exp13p91,compact_performance,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__bt_c0p25_z,global_strength_ratings,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__pagerank_binary_z,global_strength_ratings,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,seedprior__team1_prob_pc2p0,prequential_seed_priors,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,seedprior__favorite_seed_games,prequential_seed_priors,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,seedprior__effective_games_pc2p0,prequential_seed_priors,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,seedprior__pooled_pair_games,prequential_seed_priors,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,seedprior__exact_pair_games,prequential_seed_priors,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,seedprior__favorite_prob_pc8p0,prequential_seed_priors,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,seedprior__generic_gender_games,prequential_seed_priors,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__seed__top4,selection_committee_prior,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__rating__elo_mov_538_delta,dynamic_ratings,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__rating__elo_season_reset_mov,dynamic_ratings,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__rating__elo_standard_delta,dynamic_ratings,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__seed__playin,selection_committee_prior,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__seed__top8,selection_committee_prior,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__half_delta_marginmean,compact_performance,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__bad_losses,schedule_and_accomplishment,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__schedule__opponent_strength_median,schedule_and_accomplishment,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__schedule__elite_wins,schedule_and_accomplishment,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__schedule__top_quartile_games,schedule_and_accomplishment,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__schedule__oowp,schedule_and_accomplishment,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__schedule__opponent_strength_mean,schedule_and_accomplishment,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__conference__tourney_champion,conference_context,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,absdiff__conference__strength_std,conference_context,lightgbm_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__detailed__all__fourfactoredge_mean,detailed_efficiency,lightgbm_native_shap,0.0
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__half_winpct_first,compact_performance,pytorch_gradient_times_input,0.033348020166158676
M,separate_gender,torch_mlp,PyTorch MLP,2021,context__season_centered_2000,matchup_context,pytorch_gradient_times_input,0.03323671966791153
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__rating__elo_mov_538__z,within_season_normalization,pytorch_gradient_times_input,0.032976988703012466
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__margin_slope,compact_performance,pytorch_gradient_times_input,0.028177089989185333
M,separate_gender,torch_mlp,PyTorch MLP,2021,matchup__team1_is_seed_favorite,matchup_context,pytorch_gradient_times_input,0.026290394365787506
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__blowout_win20_rate,compact_performance,pytorch_gradient_times_input,0.025224626064300537
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__margin_q75,compact_performance,pytorch_gradient_times_input,0.02515926957130432
M,separate_gender,torch_mlp,PyTorch MLP,2021,absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.022781657055020332
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__wins,compact_performance,pytorch_gradient_times_input,0.02256081812083721
M,separate_gender,torch_mlp,PyTorch MLP,2021,seedprior__favorite_seed_games,prequential_seed_priors,pytorch_gradient_times_input,0.021747764199972153
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,pytorch_gradient_times_input,0.021686701104044914
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__ewm_h20_margin,compact_performance,pytorch_gradient_times_input,0.021216463297605515
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__half_marginmean_first,compact_performance,pytorch_gradient_times_input,0.020799098536372185
M,separate_gender,torch_mlp,PyTorch MLP,2021,seedprior__exact_pair_games,prequential_seed_priors,pytorch_gradient_times_input,0.019736265763640404
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__schedule__rpi__z,within_season_normalization,pytorch_gradient_times_input,0.01834622025489807
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__pythag_exp11p5,compact_performance,pytorch_gradient_times_input,0.018247321248054504
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,pytorch_gradient_times_input,0.01820281520485878
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__ewm_h10_margin,compact_performance,pytorch_gradient_times_input,0.016739558428525925
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__strength_iqr,massey_consensus,pytorch_gradient_times_input,0.016317307949066162
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__rank_improvement_std,massey_consensus,pytorch_gradient_times_input,0.015742363408207893
M,separate_gender,torch_mlp,PyTorch MLP,2021,seedprior__pooled_pair_games,prequential_seed_priors,pytorch_gradient_times_input,0.014994245953857899
M,separate_gender,torch_mlp,PyTorch MLP,2021,absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.013444011099636555
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__half_delta_marginmean,compact_performance,pytorch_gradient_times_input,0.013401609845459461
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__margin_q25,compact_performance,pytorch_gradient_times_input,0.013326041400432587
M,separate_gender,torch_mlp,PyTorch MLP,2021,matchup__team2_seed,matchup_context,pytorch_gradient_times_input,0.013172820210456848
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__system_mor,massey_consensus,pytorch_gradient_times_input,0.013149820268154144
M,separate_gender,torch_mlp,PyTorch MLP,2021,absdiff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.012311852537095547
M,separate_gender,torch_mlp,PyTorch MLP,2021,matchup__team1_seed,matchup_context,pytorch_gradient_times_input,0.012266766279935837
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__blowout_win10_rate,compact_performance,pytorch_gradient_times_input,0.011979177594184875
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__margin_q10,compact_performance,pytorch_gradient_times_input,0.011900714598596096
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__rating__colley__z,within_season_normalization,pytorch_gradient_times_input,0.011868517845869064
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__margin_trim02,compact_performance,pytorch_gradient_times_input,0.011827768757939339
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__margin_median,compact_performance,pytorch_gradient_times_input,0.01163982879370451
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.01163578499108553
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__half_pointsformean_first,compact_performance,pytorch_gradient_times_input,0.011259669438004494
M,separate_gender,torch_mlp,PyTorch MLP,2021,absdiff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.011020023375749588
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__downside_tail_mean,compact_performance,pytorch_gradient_times_input,0.010531323030591011
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__rating__bt_c1p0__z,within_season_normalization,pytorch_gradient_times_input,0.010407119058072567
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__rating__pagerank_margin__pct,within_season_normalization,pytorch_gradient_times_input,0.010300586931407452
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.0102224200963974
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__upside_tail_mean,compact_performance,pytorch_gradient_times_input,0.009880057536065578
M,separate_gender,torch_mlp,PyTorch MLP,2021,matchup__seed_gap_abs,matchup_context,pytorch_gradient_times_input,0.009550166316330433
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__strength_mean,massey_consensus,pytorch_gradient_times_input,0.00930675771087408
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.009233895689249039
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__home_games,compact_performance,pytorch_gradient_times_input,0.009016101248562336
M,separate_gender,torch_mlp,PyTorch MLP,2021,absdiff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.00879952684044838
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__win_pct,compact_performance,pytorch_gradient_times_input,0.00876016914844513
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.00871165283024311
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.007863051258027554
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__strength_max,massey_consensus,pytorch_gradient_times_input,0.007773459888994694
M,separate_gender,torch_mlp,PyTorch MLP,2021,seedprior__team1_prob_pc2p0,prequential_seed_priors,pytorch_gradient_times_input,0.007771090138703585
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__schedule__rpi__pct,within_season_normalization,pytorch_gradient_times_input,0.007489004638046026
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__away_games,compact_performance,pytorch_gradient_times_input,0.007385171018540859
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__ordinal_max,massey_consensus,pytorch_gradient_times_input,0.007361202500760555
M,separate_gender,torch_mlp,PyTorch MLP,2021,absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.006854115054011345
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__ewm_h20_win,compact_performance,pytorch_gradient_times_input,0.006801586598157883
M,separate_gender,torch_mlp,PyTorch MLP,2021,matchup__seed_diff,matchup_context,pytorch_gradient_times_input,0.006675822660326958
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__margin_q90,compact_performance,pytorch_gradient_times_input,0.006640580017119646
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__compact__home_margin_mean,compact_performance,pytorch_gradient_times_input,0.0064675635658204556
M,separate_gender,torch_mlp,PyTorch MLP,2021,absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.006305051501840353
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__rating__elo_mov_538__pct,within_season_normalization,pytorch_gradient_times_input,0.006022500805556774
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,pytorch_gradient_times_input,0.0056686801835894585
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,pytorch_gradient_times_input,0.005379885900765657
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__ordinal_std,massey_consensus,pytorch_gradient_times_input,0.005308903753757477
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__norm__rating__margin_ridge_a25p0__pct,within_season_normalization,pytorch_gradient_times_input,0.004721368663012981
M,separate_gender,torch_mlp,PyTorch MLP,2021,matchup__equal_seed,matchup_context,pytorch_gradient_times_input,0.004658015910536051
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__system_sel,massey_consensus,pytorch_gradient_times_input,0.00463887769728899
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__system_pom,massey_consensus,pytorch_gradient_times_input,0.004177521448582411
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__system_bih,massey_consensus,pytorch_gradient_times_input,0.0033880427945405245
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__system_cng,massey_consensus,pytorch_gradient_times_input,0.0
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__system_wol,massey_consensus,pytorch_gradient_times_input,0.0
M,separate_gender,torch_mlp,PyTorch MLP,2021,diff__massey__system_rpi,massey_consensus,pytorch_gradient_times_input,0.0
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,context__season_centered_2000,matchup_context,tensorflow_gradient_times_input,0.04182177037000656
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,seedprior__generic_gender_games,prequential_seed_priors,tensorflow_gradient_times_input,0.0370645672082901
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,seedprior__favorite_seed_games,prequential_seed_priors,tensorflow_gradient_times_input,0.035765986889600754
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,diff__compact__half_winpct_first,compact_performance,tensorflow_gradient_times_input,0.030468225479125977
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,matchup__equal_seed,matchup_context,tensorflow_gradient_times_input,0.02930576168000698
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,diff__compact__margin_q75,compact_performance,tensorflow_gradient_times_input,0.025363562628626823
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,tensorflow_gradient_times_input,0.02437192015349865
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,tensorflow_gradient_times_input,0.02354189194738865
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,tensorflow_gradient_times_input,0.022395752370357513
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,diff__norm__schedule__rpi__pct,within_season_normalization,tensorflow_gradient_times_input,0.022091804072260857
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,seedprior__effective_games_pc2p0,prequential_seed_priors,tensorflow_gradient_times_input,0.021774452179670334
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,diff__compact__ewm_h20_margin,compact_performance,tensorflow_gradient_times_input,0.020738612860441208
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,diff__norm__rating__elo_mov_538__z,within_season_normalization,tensorflow_gradient_times_input,0.020717600360512733
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,diff__compact__blowout_win10_rate,compact_performance,tensorflow_gradient_times_input,0.020557105541229248
M,pooled_common,tensorflow_mlp,TensorFlow MLP,2021,diff__norm__rating__colley__z,within_season_normalization,tensorflow_gradient_times_input,0.02002420462667942
